Business ID,Industry,Date Established,Number of Employees,Legal Structure,Location,Tax ID,Average Profit Margin,Ownership,Average Annual Revenue,Average Annual Expenses,Average Profit/Loss,Average Gross Margin,Net Worth,Working Capital,Sales Channels,Average Marketing Budget,Customer Acquisition Cost,Customer Retention Rate,Total Social Media Followers,Advertising Spend,Sales Conversion Rate,Sales Growth Rate,Employee Turnover Rate,Training and Development,Payroll Expenses,Is Active
BID-2015-9944,Food Services,2014-08-21,12,Sole Proprietorship,Kaduna,TIN-1128754686,0.20128987144399577,Investor-backed,102600.50871893484,81948.06550881188,20652.44321012296,45731.16517407421,93944.71937807111,73410.55629311231,Physical Store,27821.991356018025,2067.328177848126,0.7794959629319796,975,21106.741426216373,0.12283490057528952,-0.02518193453202873,0.12881703221029253,940.1637126006154,19619.845078349288,0
BID-2015-4285,Electrician,2016-12-04,10,Sole Proprietorship,Port Harcourt,TIN-1267698902,0.36914877550919356,Investor-backed,130123.65983209334,65354.79284070772,44560.43612251479,39992.29046337438,207832.9902857284,32423.34862847579,Online,2916.6633613945673,276.31417159335956,0.6121167444531167,489,1870.6077482448463,0.1713976063438336,-0.07268560650943195,0.15367317096764926,1023.6744039642674,11948.236624449319,1
BID-2015-1579,Electrician,2023-01-13,4,Sole Proprietorship,Jos,TIN-7663320708,0.23603315644711367,Family-owned,686568.7740246238,524515.7791735667,162052.99485105707,324167.28905177483,289112.80411702243,88622.80435056821,Physical Store,8117.794604366709,469.4409427467835,0.582908266407381,920,6859.363130500279,0.17357397677199354,-0.06808962987623071,0.1208356145016014,188.54758618955813,6111.886039233464,0
BID-2015-1683,Agriculture,2022-02-10,21,Sole Proprietorship,Abeokuta,TIN-3180143731,0.30071412845476664,Investor-backed,86117.84344327336,50151.57582423985,30861.964592965407,23196.950367136964,179298.6980361161,26109.03924222806,Physical Store,16734.690580659964,792.9478757135157,0.6442915937984345,933,8792.755383151121,0.16557988205572188,0.17821903376621176,0.20292146204709233,1867.505783042749,34088.36602274533,1
BID-2015-5971,Photography,2019-05-11,5,Sole Proprietorship,Lagos,TIN-4999673414,0.15379359753561417,Family-owned,364449.8776737207,308399.8198648647,56050.057808856014,143837.25806655645,218284.66528932087,82081.69124085961,Online,3772.9515325061197,232.82481526154805,0.7926451277253466,1079,3026.4202178128303,0.18783718954939943,0.14018632527049843,0.21871001790086742,687.8808623557004,7483.810747390518,0
BID-2015-7215,Baking,2019-12-29,15,Corporation,Lagos,TIN-7667919375,0.14485294342523092,Family-owned,1654555.3657687658,1414888.1509771505,239667.21479161526,678697.3895082272,52814.68879432747,77394.13324907387,Physical Store,16413.78624999051,478.5485389734796,0.657860250799466,1222,9318.168985419376,0.07690395343254945,-0.005356262963610886,0.10393251799517636,1122.4242522702918,19408.065706643167,0
BID-2015-7180,Food Services,2022-08-03,8,Sole Proprietorship,Jos,TIN-8307190146,0.18087205565084313,Family-owned,862092.5520404708,706164.0999916294,155928.4520488414,347243.51563746826,327910.12072083895,81154.79256897318,Online,31735.386612916336,937.7096603392741,0.8412649568200793,946,25694.328804436176,0.14241593100543198,-0.03724335001043344,0.11491059497041048,354.2687527694678,10382.915897800707,0
BID-2015-2933,Fishery,2018-11-29,16,Partnership,Benin City,TIN-6126668956,0.13839437322380957,Investor-backed,1818280.6797135016,1566640.864699589,251639.8150139125,434039.3610168677,402533.0465077952,91884.49959882139,Online,34850.00600653832,2005.9697438500918,0.5592816530674853,440,19526.758170461842,0.10311566699567383,0.18233722474553335,0.24237004457526123,1950.4416980918377,27358.10314573872,0
BID-2015-4801,Agriculture,2016-09-02,13,Corporation,Lagos,TIN-6270465561,0.13340769053541848,Family-owned,1934639.2351216504,1676543.4827448626,258095.75237678783,720163.0006011687,69098.32344243897,20727.89999934733,Online,22503.166503091517,1567.7609234236363,0.7457835703893452,1491,14196.590137022651,0.17304193410063495,0.22132516488288825,0.1971632572346841,1742.4111056126867,18468.315548349135,0
BID-2015-5094,Microfinance,2023-10-17,3,Sole Proprietorship,Abuja,TIN-1243329601,0.14144079511512844,Investor-backed,2202342.2725869585,1700540.7755289166,392343.1409400689,726443.1217066587,120840.82524378684,65449.71980724394,Online,15546.072623334348,4057.481734074872,0.609265476167622,1026,9550.685165120149,0.1906160262325889,0.2144794307340113,0.19988974386512856,251.30730858206516,3277.8743990334515,1
BID-2015-1716,Electrician,2017-03-03,2,Partnership,Kaduna,TIN-2255903097,0.3687099031037996,Investor-backed,611934.9447674957,386308.4705764434,225626.47419105232,238868.6642117238,442818.3052295193,48209.96348295551,Physical Store,8477.142172539523,2396.8331641431137,0.8579865514575459,520,4599.5746059665835,0.1619997759150228,-0.04159585315573029,0.2104820893431052,259.4200817139196,2619.359003041073,0
BID-2015-3005,Baking,2021-05-17,12,Sole Proprietorship,Abuja,TIN-3334942645,0.15318183362579593,Investor-backed,1511148.226554897,1071606.6078189085,235356.0291023148,507135.5631012717,375499.62937182083,17648.68561767341,Distributors,21053.851852288622,356.63498246577615,0.8401702247950529,1807,12346.582825813313,0.080068319195807,0.17543371556300671,0.17570460869265064,1605.2394353528807,17000.391384521266,1
BID-2015-6848,Microfinance,2022-03-31,14,Sole Proprietorship,Abeokuta,TIN-8357853916,0.14277874916092265,Investor-backed,1179044.1124193778,914200.0317712779,197758.8582659155,504859.5437224481,45749.36596013618,76860.33095032885,Distributors,35574.52819520629,985.263448179756,0.7404489568100144,703,18344.6985564456,0.08830151542257364,-0.029868934985348358,0.24614938336949901,1115.1927293238637,26721.8633387551,1
BID-2015-5001,Poultry,2017-04-13,13,Partnership,Benin City,TIN-3162281537,0.24483291546512498,Family-owned,1068943.7093909807,807231.1045526816,261712.6048382991,309628.7891778158,294400.9113572066,30794.611426107604,Physical Store,21853.633646926184,1579.23659390265,0.7532031170128153,661,11173.019807827202,0.11377518094801553,-0.016994149899907912,0.13664517338107088,1277.597374968092,19124.74614012849,0
BID-2015-8966,Mechanic,2018-08-10,11,Sole Proprietorship,Kano,TIN-4917221541,0.16378641892297005,Family-owned,1367671.255266868,903976.5356616855,234865.9788013226,285615.36382053903,415390.215684621,91024.43595794524,Physical Store,31754.00828480453,1144.2982628352133,0.8808143638713151,1065,25934.48574664262,0.10891444714213666,0.025526477839587253,0.1352815172139724,911.4271483446283,14349.212917772866,1
BID-2015-4453,Agriculture,2022-04-27,3,Partnership,Port Harcourt,TIN-8577146879,0.3066031961954985,Family-owned,1934598.060565926,1136091.6608748126,648017.9188196205,517148.2034150773,430194.451938097,25518.87837639673,Online,6386.7939327854665,534.4349426924737,0.5137958878717814,1178,3862.9141677300877,0.17153591943489016,0.013148663138962485,0.2398397805514466,236.25902035344677,4962.436776723816,1
BID-2015-1553,Mechanic,2019-08-06,17,Partnership,Kaduna,TIN-6944993484,0.34500308733251184,Family-owned,849416.6958448534,441402.6038843159,339865.4903931648,275765.93033768295,462788.0845264034,88766.67606320187,Online,45910.32674949923,1149.8502962195007,0.7989075952733736,431,31116.943960382392,0.09324807806259133,0.08206529958703856,0.17169677463168453,1887.1272192353156,32291.130597711348,1
BID-2015-7290,Transportation,2017-02-17,9,Sole Proprietorship,Jos,TIN-6947083374,0.2941123817621982,Family-owned,683350.3775532701,482368.5704329804,200981.80712028965,138755.76023592503,351769.1477329991,41989.310627289546,Online,47274.98248858983,4807.657068623866,0.6923328226297549,1773,37103.91153749395,0.14494797053429082,0.14267758538497152,0.24275809009832225,939.1763131455076,12688.558814695914,0
BID-2015-7214,Education,2016-04-22,9,Corporation,Jos,TIN-3287035463,0.18145699476366023,Investor-backed,375623.38823786,307463.8970452743,68159.49119258567,102957.13062757353,294314.5734833117,73454.50796569696,Online,5616.989973060091,162.41519143750347,0.8299419097654956,199,3534.5357516254817,0.09966121080472648,0.1412083393148488,0.20913084152286976,384.9666278546794,10103.849608724497,0
BID-2015-6698,Retail,2020-01-28,5,Corporation,Benin City,TIN-9192433568,0.223317464776913,Family-owned,1217391.908827593,827898.8811066931,324048.3440791529,482368.93359477643,477039.74648915377,52408.73384151204,Online,16979.464129288433,2515.5753769213643,0.5277868117648843,1440,15205.987078081353,0.1640797047454702,0.1099393418175171,0.22718008388314373,262.68959051192735,6145.129560366886,1
BID-2015-8111,Microfinance,2017-10-28,12,Partnership,Lagos,TIN-4467742419,0.13145487997291588,Investor-backed,266082.6255314392,231104.76592932554,34977.85960211366,58597.883403105436,112198.82388117487,86639.35159065222,Distributors,14434.694544042843,637.0224161858166,0.7176013295022083,1453,10542.023673255628,0.06829616514538928,-0.03762716147679197,0.12811197935393376,1034.1810967325912,16470.920117496345,0
BID-2015-5709,Microfinance,2021-08-08,2,Corporation,Abeokuta,TIN-2117124041,0.2690520019170257,Investor-backed,1566088.7504608592,921137.6159840245,487572.3121629264,263541.9912589871,425367.7052386763,36008.95817327046,Physical Store,20460.19822347345,4934.700405332717,0.7259961192328527,750,17874.387570525785,0.15216365595947706,0.27903495991068294,0.2330562786513119,181.9760390494652,3364.1536361022854,1
BID-2015-4903,Education,2022-05-13,10,Sole Proprietorship,Ibadan,TIN-9379340450,0.2709418136196204,Family-owned,1386338.8140720022,888851.9837359864,419742.5604707237,366811.58974038425,177623.63018833197,50349.66392431176,Online,31066.710564419078,1597.1363274667765,0.572931691926629,469,16844.981074443753,0.19955346560296178,0.06335187225259031,0.10457625480393679,572.2732164645209,10501.74172065929,1
BID-2015-9893,Mechanic,2022-08-26,8,Partnership,Kaduna,TIN-2694799285,0.1254048422082092,Investor-backed,302077.7244437636,264195.71507527854,37882.00936848507,147683.3187345515,160891.21717746826,47747.62115989607,Physical Store,7486.2750107226275,660.4841434622632,0.6942720882878155,1036,5915.281437427058,0.09264030394918282,0.19136851921351103,0.12755867492769452,593.3458845365491,9896.651239450171,0
BID-2015-5104,Photography,2017-01-05,12,Corporation,Kaduna,TIN-1052996109,0.3556498616293651,Investor-backed,1676068.457507735,1079974.9425137655,596093.5149939694,758238.193164078,40289.46455206731,35391.53327335442,Distributors,12514.658006461857,283.486259192359,0.8943766264888324,1062,10470.42232081326,0.07135616983889245,0.27969625507485596,0.1375361268641955,309.36085387382514,14804.163412973718,0
BID-2015-6259,Microfinance,2021-05-30,16,Partnership,Port Harcourt,TIN-7201111087,0.33869425584148144,Family-owned,299099.0986425817,197795.95200497465,101303.14663760707,114721.08789675627,261786.37432490604,61233.5290011473,Physical Store,5333.8612000153025,108.34181501632195,0.8968253158156514,774,3297.7114502346285,0.0644299540703445,0.0910654569019628,0.21476375200674933,1631.022743817065,24638.612749791344,0
BID-2015-8642,Retail,2014-02-06,13,Partnership,Abeokuta,TIN-3390614928,0.16313481952607006,Investor-backed,71310.37798710968,59677.1723438467,11633.205643262976,19944.913709693577,15286.363168621192,19708.975228377443,Online,6819.181377661776,234.03195959674855,0.5435295608050988,710,3512.2740341687854,0.1978524353858252,0.027920498379195413,0.14274818309786402,1209.3164253998393,19649.3516455854,0
BID-2015-2303,Mechanic,2020-07-01,4,Corporation,Enugu,TIN-5570031972,0.28037520722468245,Family-owned,214413.40951791508,122983.79055712059,54941.43269384336,65174.44442431621,298385.5730250496,64916.481634380885,Physical Store,27484.676644894254,2415.7997163599603,0.5838715111980315,604,17373.54495267524,0.0738324005648782,0.01428369794493109,0.11879474888167657,700.0587601444752,7144.059235473733,1
BID-2015-5524,Mechanic,2022-08-04,2,Partnership,Port Harcourt,TIN-1749451693,0.37774901536475136,Family-owned,2027574.4405646645,1081012.583619427,855989.1683639671,865064.2695069739,492919.0074959165,23031.37607330686,Online,9221.205599116729,930.1182910624502,0.5617493964962955,430,6280.489340384535,0.14449204410475086,0.1142077679643761,0.14295800774785086,93.36910781026532,2251.602584000147,1
BID-2015-1630,Education,2015-04-14,13,Corporation,Enugu,TIN-8991088511,0.3019813928237482,Investor-backed,374674.1246476573,261529.51063153913,113144.6140161182,114225.22800876506,242454.68628049872,32669.79874881655,Online,12868.66453951603,265.6899505459572,0.6145080738958353,632,7438.875977880357,0.1544661906661055,0.237818567709883,0.11888561593872711,1483.9609370958178,21317.91695292704,0
BID-2015-4734,Retail,2020-03-16,9,Corporation,Ibadan,TIN-9483773007,0.3348654847548743,Family-owned,920786.4562164479,612446.8531998042,308339.60301664367,209447.85898561127,479228.6467328936,68228.40484015152,Distributors,30243.177298946008,1593.6634096874911,0.6290219723784581,-105,23993.799059134406,0.06538024719315441,0.22914487373138379,0.2104086913744836,609.0258253577556,15507.08077500092,0
BID-2015-6789,Poultry,2023-06-23,7,Corporation,Lagos,TIN-3579466477,0.19469361962550624,Investor-backed,875160.9983147506,570502.1044136989,175342.09059828735,191330.33688679332,417994.8633842158,89616.88260166252,Online,39417.62857297334,5252.406946064896,0.7779846483576608,1487,29090.696353076728,0.11150322849680966,-0.08923833846014646,0.17574158174958282,889.279544101085,11118.581307709224,1
BID-2015-9305,Transportation,2014-11-14,6,Sole Proprietorship,Enugu,TIN-1332646182,0.2180497410969605,Family-owned,534505.9791705457,417957.08879763086,116548.89037291484,265324.1533314807,315665.26311851275,94912.79352527308,Physical Store,41939.997574520916,1545.9911714288191,0.5535746795490897,915,29380.003377995385,0.06557406290166791,0.03681353594818307,0.12542379380794172,477.3939573323213,7119.637305972183,0
BID-2015-7084,Microfinance,2020-05-25,3,Corporation,Jos,TIN-9896565925,0.3935916778446527,Investor-backed,959518.7021794794,506119.0525736499,388180.02888276585,397219.04075377574,324475.28587535437,42875.97668772091,Physical Store,17018.710895367218,1188.285942865889,0.5065060296469773,1940,12961.67491242245,0.08953837713100257,0.2621139770430555,0.14070694358408548,398.5222026832651,4598.157213849897,1
BID-2015-1404,Electrician,2015-08-10,18,Corporation,Benin City,TIN-8095192399,0.11400625120635913,Investor-backed,358391.4481105678,317532.5826470636,40858.86546350422,174284.9153061369,122981.7770115257,5562.166166780746,Physical Store,4032.1303510637576,79.49891904661393,0.6910601509593176,1615,2479.8562355882395,0.13983254743554369,0.10313794128966344,0.14447631603581856,1069.156901987414,22942.164190037634,0
BID-2015-1510,Education,2020-12-22,6,Partnership,Lagos,TIN-3539302505,0.22764697014254132,Family-owned,1868825.6167434999,1443393.127367076,425432.4893764239,911460.8884092453,308226.8376563564,25228.26286954089,Distributors,12150.447991672225,1022.8058617747716,0.6357430974687384,-13,6097.850956515383,0.15340710025047508,-0.017701527181564994,0.15919809905515875,303.6586879171824,11284.252993196711,0
BID-2015-6129,Poultry,2016-05-16,19,Corporation,Enugu,TIN-8356592812,0.3701134657151022,Family-owned,396426.5081090743,209622.34035366366,148918.89296220828,95949.15070535644,158235.82533179453,45325.2676756502,Physical Store,12493.937833643457,155.3006325708208,0.5167818285162515,81,10414.737302992069,0.09712184227259091,0.2661326334274067,0.29475269000254334,1593.8581294997166,21119.546500319822,1
BID-2015-1534,Baking,2023-04-26,16,Corporation,Port Harcourt,TIN-4148407142,0.31264658057532546,Family-owned,416075.5175102375,235448.3685043089,155905.27801066512,105866.0216424888,180471.75486844245,49460.06660272565,Distributors,29731.27092343181,726.5867381679958,0.6307198019197895,1150,23385.42667797984,0.14668333999465197,0.20064650497292372,0.15138497301025922,1007.8599881536747,18634.798728272333,1
BID-2015-9592,Poultry,2019-04-19,19,Partnership,Benin City,TIN-2156130988,0.26194737590471956,Investor-backed,286408.8949924264,185540.1461375354,87885.3008183719,111514.59420096196,422309.5325356995,68668.48782702329,Online,41806.38239523592,469.5537591246145,0.6534749606553698,268,29122.982240824404,0.14623045463683304,0.279611816817923,0.17540397133418123,1074.630511828714,32852.948993462705,1
BID-2015-4982,Photography,2017-09-08,10,Partnership,Kano,TIN-7252704323,0.37419454373089595,Family-owned,1752114.6609902498,1096482.9148567899,655631.74613346,524440.1534021891,214789.47639369848,43542.505922541495,Distributors,11672.129484283572,431.61115878255833,0.8593692971457058,810,10373.842241285905,0.06299303435143454,-0.09857342692816218,0.12158617105254044,1108.5073477378771,18267.62581983652,0
BID-2015-8291,Food Services,2016-09-14,20,Partnership,Benin City,TIN-5637233545,0.3472231212009154,Family-owned,942036.5770316687,614939.6964693061,327096.8805623626,360402.1172285618,44555.80635641764,11170.481237808217,Physical Store,38614.08962565211,731.6854533990685,0.6177849856046888,747,22109.88485590154,0.19478867467328181,-0.03927781798409158,0.21378999415267316,1649.7950821421414,29344.64764619563,0
BID-2015-8932,Fishery,2021-04-30,5,Sole Proprietorship,Abeokuta,TIN-8672117871,0.282314362700792,Family-owned,268974.70674930053,193039.28383073932,75935.4229185612,101384.98956609731,85184.14431243956,14756.660679330253,Distributors,45971.036366272834,4831.201813408867,0.5453468264937934,1368,25191.673884914806,0.12848491233875642,0.17000439843441148,0.1339144913063684,163.89161215791324,6013.494541751053,0
BID-2015-3052,Poultry,2023-04-14,7,Sole Proprietorship,Jos,TIN-3860030122,0.2886974838805627,Investor-backed,2218522.1199404458,1354123.9967025481,720437.024547352,517222.82188732916,254383.22698601938,32692.986775684527,Physical Store,35797.73128209431,2806.225756477636,0.8109195142853032,614,19558.444443096065,0.1274091758279543,0.16771736997871559,0.13978235824162905,289.3064005635131,10797.151113708756,1
BID-2015-6142,Agriculture,2017-10-31,24,Sole Proprietorship,Jos,TIN-5223016951,0.10638485888325581,Investor-backed,662673.6795694152,592175.233682775,70498.44588664011,270762.3776244719,253920.43054654152,50927.141849384454,Distributors,16562.236812084226,550.4516974296023,0.8784800847906937,1201,9389.36219293222,0.10519079175164192,0.0085845535596695,0.2173266918246768,3668.6017497057533,44574.639264990954,0
BID-2015-4245,Education,2023-11-20,1,Partnership,Lagos,TIN-1716275768,0.35553017432915746,Investor-backed,444198.5799747048,254813.80617773204,189288.48523040634,145270.23053853595,254254.14367655374,62208.81757126711,Physical Store,10463.234947313273,2899.371752943063,0.7886380683394035,1528,7519.198342117727,0.0548167686104848,-0.08686532774795067,0.26708117577661245,105.13570625376157,1981.7944714046234,1
BID-2015-8698,Food Services,2022-08-02,3,Sole Proprietorship,Port Harcourt,TIN-4734297104,0.21319852476140388,Investor-backed,1820042.748455142,1165316.790592546,406230.5413172268,653073.493382692,143851.63616167268,82945.5127578814,Online,12388.523372874466,906.332454493209,0.5162420887839966,968,10247.659397542735,0.14174135941924904,0.04909257117951499,0.19326449279242539,339.088348972223,4724.559938802295,1
BID-2015-3735,Agriculture,2021-09-27,14,Sole Proprietorship,Enugu,TIN-9240423051,0.18942463196042006,Investor-backed,2110413.377956341,1365875.8908690568,381929.39664259256,583375.7363781148,95573.04372135612,12382.683890335033,Physical Store,33126.90048088544,1511.4703551748762,0.8229767954378175,751,17809.605738720893,0.15494086214558306,0.24604832168320426,0.2709821780797538,1825.3997203010315,18830.414722164154,1
BID-2015-7591,Food Services,2015-06-07,6,Corporation,Kano,TIN-8352913188,0.23712509502011797,Family-owned,112024.36580198834,85460.5774166234,26563.78838536494,52562.78320649764,125767.59936857208,12264.947601185158,Physical Store,40050.33261746123,2136.0640535963057,0.6669223676158114,1424,27723.78742487983,0.0739908964159346,0.23480114748836736,0.18469752234247516,912.4472532308913,10841.478908954792,0
BID-2015-6515,Fishery,2023-04-02,3,Corporation,Kaduna,TIN-4101737697,0.3327028243851415,Family-owned,1803239.9224763983,1203296.907224457,599943.0152519413,567716.7236360929,62289.642053859156,17752.166406519515,Distributors,41595.84248809191,10479.669223714123,0.6529364521164402,1995,31193.12022147791,0.17554826921714695,0.19990137293022484,0.26777284620624986,279.2322811600065,5604.528158142864,0
BID-2015-8354,Shoemaking,2017-12-24,10,Corporation,Abeokuta,TIN-7166242227,0.17054288526848763,Investor-backed,1302802.2217857162,899949.1935170452,262649.8993205192,396112.31657875027,308888.59365022846,71085.95275198107,Distributors,41468.91719531271,2786.292808378731,0.5878551965739619,622,31055.21924901641,0.18771634550512134,0.21427283271041245,0.1202244108429808,1656.360424735983,18827.538082459432,1
BID-2015-4005,Food Services,2015-07-06,11,Corporation,Enugu,TIN-1359873139,0.1094025592899365,Family-owned,840604.5447395105,748640.2561942561,91964.28854525439,189112.67424020334,116767.60145269438,77515.05686707946,Distributors,26310.4269400794,2088.4857343547023,0.700326817237536,329,23221.864334433412,0.0953898560540791,0.2943064282250939,0.20766811976208852,667.1919926703205,12916.567849728597,0
BID-2015-7060,Baking,2020-08-26,8,Corporation,Abeokuta,TIN-6924368732,0.2501240040634322,Investor-backed,350862.79897328885,263103.59081718675,87759.2081561021,87624.94600960745,163476.30214677844,25176.05858998167,Online,4564.824738554957,167.07293067835946,0.7163744972792301,1710,4095.6053814678426,0.06887262018722556,0.051032450974141524,0.26583469639983176,649.0614099726042,15712.999456160669,0
BID-2015-5576,Photography,2019-09-15,11,Sole Proprietorship,Kano,TIN-6572069519,0.23666403536596467,Investor-backed,450974.7588680023,344245.252586108,106729.50628189428,195338.77376041235,380327.05781125237,82532.12351026977,Online,33675.393218851576,2057.271892959145,0.6421126010367059,809,26342.058822872685,0.08295526703969182,0.19155695045989976,0.10872007306374326,596.6995170991722,21693.185006908574,0
BID-2015-9481,Poultry,2020-04-29,19,Corporation,Enugu,TIN-7127584892,0.25786382823971155,Investor-backed,1905273.2467164563,1204853.8442345979,554778.9922154886,500995.23379326356,183071.55123602712,76908.00682461064,Physical Store,11441.81087627551,250.24937799621225,0.5575161903362932,935,7054.782978490303,0.16700626187551473,-0.0942404909868722,0.2656270467605916,1121.1991096526008,31701.88091937725,1
BID-2015-3923,Education,2017-07-28,3,Sole Proprietorship,Kano,TIN-2350197673,0.1319200543953966,Investor-backed,1260477.791477618,1094195.4926617013,166282.29881591676,313696.12641583424,67372.7120038739,58096.42975303283,Physical Store,11402.043829493952,1081.1530426112038,0.6623603277322856,1808,6815.023897874725,0.09507058917922934,0.29897055183439114,0.19651523674420146,252.28215244009922,4482.258129693483,0
BID-2015-2942,Mechanic,2015-11-10,7,Partnership,Abeokuta,TIN-2885133086,0.3000632907270029,Family-owned,1992555.2211206094,1115078.9575444015,678945.8893833864,477601.0329413281,282897.25271545287,9404.976037296763,Physical Store,6355.084459695362,447.95633444234574,0.6117093576400139,585,5306.937376621485,0.187153869477808,-0.06053005733555561,0.14546464501789613,1014.6288563850422,11306.230679682696,1
BID-2015-2738,Tailoring,2016-11-28,3,Corporation,Ibadan,TIN-1605603837,0.2495687919366303,Family-owned,1501860.7101634783,944280.2556050179,351130.01741773036,462083.5249961106,445851.2493999033,61428.26995427087,Distributors,32784.60815066942,2968.2205808114763,0.778055189010999,706,24851.283920148187,0.18794102925809553,0.04276694783726542,0.1287181796566298,360.2302687165758,3664.9640248113506,1
BID-2015-9334,Photography,2023-05-29,11,Sole Proprietorship,Lagos,TIN-1838088426,0.1654048439269871,Investor-backed,874806.769267687,627646.4111141231,168664.53322312766,239633.7657881345,286447.96868543525,89769.16949750145,Online,8018.1503326988,667.057175378296,0.7871375485074936,1120,6655.765101925963,0.1990772094283077,0.287717744946142,0.2492721816526939,858.4914053242295,20250.36226941008,1
BID-2015-4328,Mechanic,2018-02-22,12,Corporation,Jos,TIN-8439267399,0.1259079739629833,Family-owned,795748.4157119954,695557.3449054443,100191.07080655114,245324.82709139524,334904.8448379706,58633.49841186012,Physical Store,38551.05022772174,1297.937880968331,0.5882563359027053,262,21831.980741799038,0.18859665220489108,-0.05935513931951473,0.23042841232227723,425.4904964932009,18039.855110944656,0
BID-2015-2795,Food Services,2017-04-23,4,Corporation,Abuja,TIN-7151535410,0.3154146984175898,Investor-backed,118989.46958797397,81458.4419230142,37531.02766495978,53333.1532879036,341522.19447099546,49781.010790040345,Online,33408.74663380835,2536.2065713383404,0.5940293642256341,1269,21184.458189595127,0.18734356716001777,0.05672030836986469,0.17964206172682035,232.67478908404865,5374.658245295908,0
BID-2015-3241,Mechanic,2023-09-12,7,Corporation,Abuja,TIN-9454383593,0.2904846191920885,Family-owned,1007530.4389663131,585929.5920342371,333193.41119280097,231609.68943434063,167388.66085960186,57029.98059520761,Distributors,41540.148208616956,1201.4694700035764,0.8779027623408368,879,35329.115778590094,0.16606827636170748,0.05828085793361268,0.21969585756334375,343.6102530360771,11317.081645165656,1
BID-2015-4644,Food Services,2022-11-24,1,Sole Proprietorship,Benin City,TIN-6735229466,0.26678564714860187,Investor-backed,1732374.1746028578,1027900.094567371,473633.70792125055,582088.5802281302,439539.3755684652,84880.26921759725,Distributors,14468.910315446303,3178.655892104193,0.8647521855509838,1285,8374.42068516466,0.16790379080742035,-0.09448491818217963,0.24987975886538275,102.53490409209421,1439.6457514247372,1
BID-2015-9402,Baking,2022-04-01,13,Sole Proprietorship,Benin City,TIN-5459708703,0.20610116635085804,Family-owned,746170.2168720701,466563.06953616603,150632.91990728345,118085.62516734969,278898.53174326714,43101.42461783339,Distributors,48300.30104445978,857.6146220606469,0.7581246530143553,508,38005.57262100877,0.09546556607029211,0.10628318689385502,0.17842882393287085,434.5660911288615,19226.569851828906,1
BID-2015-9540,Electrician,2022-11-28,8,Sole Proprietorship,Enugu,TIN-1034233408,0.31844967279252856,Family-owned,1161762.9200830576,647534.6602928629,383592.60058865894,364968.9789109953,229554.0074922197,62566.27671162549,Distributors,38801.23880375609,1618.3603648278388,0.8004047649245891,945,24893.03333070995,0.13203303500432795,0.21953783491886994,0.11085395474331079,498.20337198455536,15467.492724263622,1
BID-2015-4607,Baking,2018-03-21,1,Sole Proprietorship,Ibadan,TIN-3019130310,0.2323820371630256,Investor-backed,1452679.4976567267,1115102.876646296,337576.62101043086,516930.34762379166,89275.00989605632,15327.615231313339,Online,24526.02786333162,7463.603754952026,0.7353151535341985,732,17749.564975903573,0.09344562181277577,0.18380191679412985,0.11949118944894517,119.91141082042007,1307.0419254899252,0
BID-2015-9138,Mechanic,2022-03-24,6,Sole Proprietorship,Kano,TIN-1919935099,0.22465082080639995,Investor-backed,1870698.401205439,1182513.8226430963,481591.5217098542,345309.809159805,363015.75378263433,71876.99484641418,Online,28495.519761587235,1365.519672119121,0.6395772087990605,790,25412.09740160611,0.15502431872199063,0.2663011090726264,0.29126623998078804,251.1731829066565,7874.076862311551,1
BID-2015-4416,Food Services,2019-07-03,10,Sole Proprietorship,Lagos,TIN-3507826917,0.37656068711828333,Investor-backed,136911.60059730196,66045.208567392,53259.65637143068,40349.32140860985,453991.39578393835,49422.33387925227,Physical Store,39059.011731291845,916.3624336557809,0.5032292379271371,651,35120.93243635486,0.060207358250744594,-0.016188239350993824,0.10385967508031851,547.6262783446944,14121.944490530943,1
BID-2015-3950,Mechanic,2019-12-13,4,Sole Proprietorship,Ibadan,TIN-8163901518,0.18947230441631713,Investor-backed,371698.53727783414,232676.06953745332,60437.950519747916,127441.68354979997,73101.59018395697,92945.47525379219,Distributors,10204.223138192703,820.8651125539976,0.6358088345895418,1397,7905.605700710795,0.08015478954986321,-0.06745905091079801,0.23212146636219552,293.37544446973044,5963.686313913165,1
BID-2015-6851,Poultry,2018-05-26,4,Partnership,Ibadan,TIN-1414607096,0.2652470811530997,Family-owned,228998.73125908742,141929.8017665958,63446.95109808428,72127.78840907516,271487.8228776667,24785.19291079695,Physical Store,12957.986158269923,819.811601895606,0.6290345784598534,1250,10294.180248242821,0.071181546391618,0.203584915847455,0.2745136922503707,383.2269007219451,5105.606625344917,1
BID-2015-8326,Electrician,2018-09-15,12,Sole Proprietorship,Jos,TIN-1497439597,0.25937176225743275,Investor-backed,462588.47414620937,342606.0864069302,119982.38773927919,176939.39922279597,277644.12474362203,23926.60716005191,Physical Store,33041.307621307584,1017.395488872141,0.8120250969383784,2037,29398.831650862117,0.11153080174589322,0.1127941981910183,0.14136097371099368,628.851322853594,13293.546260156701,0
